Country,    Region, Residence, Ethnicity,   SocDem, Version, Ref-ID,   Year1,   Year2, TypeLT,   Sex,   Age, AgeInt,              m(x),         q(x),        l(x),        d(x),         L(x),         T(x),       e(x),   e(x)Orig
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    23,      1,           0.00054,      0.00054,       99108,          54,        99082,      5622498,       56.73,       56.73
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    24,      1,           0.00054,      0.00054,       99055,          53,        99028,      5523416,       55.76,       55.76
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    25,      1,           0.00059,      0.00058,       99001,          58,        98972,      5424388,       54.79,       54.79
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    26,      1,           0.00062,      0.00062,       98944,          61,        98913,      5325415,       53.82,       53.83
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    27,      1,           0.00064,      0.00064,       98883,          63,        98851,      5226502,       52.86,       52.86
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    28,      1,           0.00063,      0.00063,       98820,          62,        98788,      5127651,       51.89,       51.89
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    29,      1,           0.00068,      0.00068,       98757,          67,        98724,      5028863,       50.92,       50.92
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    30,      1,           0.00073,      0.00073,       98690,          72,        98654,      4930139,       49.96,       49.96
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    31,      1,           0.00076,      0.00076,       98618,          75,        98580,      4831485,       48.99,       49.00
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    32,      1,           0.00087,      0.00087,       98543,          86,        98500,      4732905,       48.03,       48.03
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    33,      1,           0.00087,      0.00087,       98457,          85,        98414,      4634405,       47.07,       47.07
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    34,      1,           0.00095,      0.00095,       98372,          93,        98325,      4535990,       46.11,       46.11
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    35,      1,           0.00103,      0.00103,       98278,         101,        98228,      4437666,       45.15,       45.16
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    36,      1,           0.00109,      0.00109,       98177,         107,        98124,      4339438,       44.20,       44.20
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    37,      1,           0.00119,      0.00119,       98070,         116,        98012,      4241314,       43.25,       43.25
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    38,      1,           0.00136,      0.00136,       97954,         134,        97887,      4143302,       42.30,       42.30
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    39,      1,           0.00140,      0.00140,       97820,         137,        97752,      4045415,       41.36,       41.36
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    40,      1,           0.00155,      0.00155,       97683,         152,        97607,      3947663,       40.41,       40.42
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    41,      1,           0.00166,      0.00166,       97532,         162,        97451,      3850055,       39.47,       39.48
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    42,      1,           0.00178,      0.00178,       97370,         173,        97283,      3752605,       38.54,       38.54
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    43,      1,           0.00186,      0.00186,       97197,         180,        97106,      3655322,       37.61,       37.61
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    44,      1,           0.00207,      0.00206,       97016,         200,        96916,      3558215,       36.68,       36.68
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    45,      1,           0.00225,      0.00225,       96816,         217,        96707,      3461299,       35.75,       35.75
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    46,      1,           0.00238,      0.00238,       96599,         230,        96484,      3364592,       34.83,       34.83
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    47,      1,           0.00256,      0.00256,       96369,         247,        96246,      3268108,       33.91,       33.92
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    48,      1,           0.00269,      0.00269,       96122,         258,        95993,      3171863,       33.00,       33.00
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    49,      1,           0.00301,      0.00300,       95864,         288,        95720,      3075870,       32.09,       32.09
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    50,      1,           0.00323,      0.00322,       95576,         308,        95422,      2980150,       31.18,       31.18
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    51,      1,           0.00347,      0.00346,       95268,         330,        95103,      2884728,       30.28,       30.28
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    52,      1,           0.00371,      0.00370,       94938,         351,        94762,      2789625,       29.38,       29.39
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    53,      1,           0.00404,      0.00403,       94587,         381,        94396,      2694862,       28.49,       28.49
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    54,      1,           0.00450,      0.00449,       94205,         423,        93994,      2600466,       27.60,       27.61
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    55,      1,           0.00488,      0.00487,       93782,         457,        93554,      2506472,       26.73,       26.73
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    56,      1,           0.00536,      0.00535,       93326,         499,        93076,      2412918,       25.85,       25.86
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    57,      1,           0.00600,      0.00598,       92827,         555,        92549,      2319841,       24.99,       24.99
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    58,      1,           0.00660,      0.00658,       92272,         607,        91968,      2227292,       24.14,       24.14
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    59,      1,           0.00731,      0.00729,       91664,         668,        91331,      2135324,       23.29,       23.30
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    60,      1,           0.00811,      0.00808,       90997,         735,        90629,      2043994,       22.46,       22.47
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    61,      1,           0.00876,      0.00872,       90262,         787,        89868,      1953365,       21.64,       21.64
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    62,      1,           0.00964,      0.00959,       89474,         858,        89045,      1863497,       20.83,       20.83
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    63,      1,           0.01054,      0.01049,       88616,         929,        88152,      1774451,       20.02,       20.03
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    64,      1,           0.01154,      0.01147,       87687,        1006,        87184,      1686300,       19.23,       19.23
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    65,      1,           0.01241,      0.01233,       86681,        1069,        86147,      1599116,       18.45,       18.45
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    66,      1,           0.01314,      0.01305,       85612,        1117,        85054,      1512969,       17.67,       17.68
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    67,      1,           0.01451,      0.01440,       84495,        1217,        83887,      1427915,       16.90,       16.90
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    68,      1,           0.01593,      0.01580,       83278,        1316,        82620,      1344029,       16.14,       16.14
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    69,      1,           0.01797,      0.01781,       81962,        1460,        81232,      1261408,       15.39,       15.39
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    70,      1,           0.01969,      0.01950,       80502,        1569,        79718,      1180176,       14.66,       14.66
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    71,      1,           0.02180,      0.02156,       78933,        1702,        78082,      1100459,       13.94,       13.95
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    72,      1,           0.02506,      0.02475,       77231,        1912,        76275,      1022377,       13.24,       13.24
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    73,      1,           0.02736,      0.02699,       75319,        2033,        74303,       946102,       12.56,       12.57
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    74,      1,           0.03078,      0.03032,       73287,        2222,        72176,       871799,       11.90,       11.90
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    75,      1,           0.03362,      0.03306,       71065,        2349,        69890,       799623,       11.25,       11.26
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    76,      1,           0.03708,      0.03641,       68715,        2502,        67464,       729733,       10.62,       10.62
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    77,      1,           0.04085,      0.04004,       66214,        2651,        64888,       662268,       10.00,       10.01
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    78,      1,           0.04582,      0.04479,       63563,        2847,        62139,       597380,        9.40,        9.40
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    79,      1,           0.05071,      0.04945,       60716,        3002,        59214,       535241,        8.82,        8.82
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    80,      1,           0.05810,      0.05646,       57713,        3258,        56084,       476027,        8.25,        8.25
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    81,      1,           0.06454,      0.06252,       54455,        3404,        52753,       419943,        7.71,        7.72
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    82,      1,           0.07385,      0.07122,       51050,        3636,        49233,       367190,        7.19,        7.20
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    83,      1,           0.08281,      0.07952,       47415,        3770,        45529,       317957,        6.71,        6.71
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    84,      1,           0.09260,      0.08851,       43644,        3863,        41713,       272428,        6.24,        6.25
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    85,      1,           0.10568,      0.10038,       39781,        3993,        37785,       230715,        5.80,        5.81
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    86,      1,           0.11763,      0.11109,       35788,        3976,        33800,       192930,        5.39,        5.40
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    87,      1,           0.13171,      0.12357,       31812,        3931,        29847,       159130,        5.00,        5.01
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    88,      1,           0.14865,      0.13837,       27881,        3858,        25952,       129283,        4.64,        4.65
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    89,      1,           0.16510,      0.15251,       24024,        3664,        22192,       103331,        4.30,        4.32
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    90,      1,           0.18369,      0.16824,       20360,        3425,        18647,        81139,        3.99,        4.00
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    91,      1,           0.20244,      0.18383,       16934,        3113,        15378,        62492,        3.69,        3.71
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    92,      1,           0.22888,      0.20537,       13821,        2838,        12402,        47115,        3.41,        3.43
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    93,      1,           0.25694,      0.22769,       10983,        2501,         9732,        34713,        3.16,        3.19
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    94,      1,           0.27489,      0.24167,        8482,        2050,         7457,        24980,        2.95,        2.98
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    95,      1,           0.30450,      0.26426,        6432,        1700,         5582,        17523,        2.72,        2.78
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    96,      1,           0.32371,      0.27861,        4732,        1318,         4073,        11941,        2.52,        2.59
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    97,      1,           0.36101,      0.30581,        3414,        1044,         2892,         7868,        2.30,        2.40
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    98,      1,           0.40111,      0.33411,        2370,         792,         1974,         4976,        2.10,        2.24
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,    99,      1,           0.42626,      0.35137,        1578,         554,         1301,         3002,        1.90,        2.12
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     1,   100,     99,           0.60180,      1.00000,        1024,        1024,         1701,         1701,        1.66,        1.99
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,     0,      1,           0.00349,      0.00348,      100000,         348,        99673,      8281353,       82.81,       82.82
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,     1,      1,           0.00026,      0.00026,       99652,          26,        99639,      8181680,       82.10,       82.11
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,     2,      1,           0.00013,      0.00013,       99626,          13,        99620,      8082041,       81.12,       81.13
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,     3,      1,           0.00011,      0.00011,       99613,          11,        99607,      7982421,       80.13,       80.14
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,     4,      1,           0.00008,      0.00008,       99602,           8,        99598,      7882814,       79.14,       79.15
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,     5,      1,           0.00007,      0.00007,       99594,           7,        99590,      7783216,       78.15,       78.16
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,     6,      1,           0.00007,      0.00007,       99586,           7,        99583,      7683626,       77.16,       77.16
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,     7,      1,           0.00008,      0.00008,       99579,           8,        99575,      7584043,       76.16,       76.17
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,     8,      1,           0.00007,      0.00007,       99571,           7,        99568,      7484468,       75.17,       75.17
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,     9,      1,           0.00007,      0.00007,       99564,           7,        99561,      7384900,       74.17,       74.18
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    10,      1,           0.00007,      0.00007,       99558,           7,        99554,      7285339,       73.18,       73.18
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    11,      1,           0.00006,      0.00006,       99551,           6,        99548,      7185785,       72.18,       72.19
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    12,      1,           0.00006,      0.00006,       99545,           6,        99542,      7086237,       71.19,       71.19
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    13,      1,           0.00011,      0.00011,       99539,          10,        99534,      6986696,       70.19,       70.20
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    14,      1,           0.00011,      0.00011,       99528,          11,        99523,      6887162,       69.20,       69.20
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    15,      1,           0.00014,      0.00014,       99517,          14,        99510,      6787639,       68.21,       68.21
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    16,      1,           0.00016,      0.00016,       99503,          16,        99496,      6688129,       67.22,       67.22
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    17,      1,           0.00015,      0.00015,       99488,          15,        99480,      6588634,       66.23,       66.23
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    18,      1,           0.00020,      0.00020,       99472,          20,        99462,      6489154,       65.24,       65.24
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    19,      1,           0.00021,      0.00021,       99453,          21,        99442,      6389691,       64.25,       64.26
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    20,      1,           0.00020,      0.00020,       99432,          20,        99422,      6290249,       63.26,       63.27
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    21,      1,           0.00020,      0.00020,       99412,          20,        99402,      6190827,       62.27,       62.28
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    22,      1,           0.00021,      0.00021,       99392,          21,        99381,      6091425,       61.29,       61.29
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    23,      1,           0.00023,      0.00023,       99370,          23,        99359,      5992045,       60.30,       60.31
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    24,      1,           0.00021,      0.00021,       99347,          21,        99337,      5892686,       59.31,       59.32
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    25,      1,           0.00025,      0.00025,       99326,          25,        99313,      5793349,       58.33,       58.33
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    26,      1,           0.00028,      0.00028,       99301,          28,        99287,      5694036,       57.34,       57.35
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    27,      1,           0.00026,      0.00026,       99273,          26,        99260,      5594749,       56.36,       56.36
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    28,      1,           0.00033,      0.00033,       99247,          32,        99231,      5495489,       55.37,       55.38
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    29,      1,           0.00034,      0.00034,       99215,          33,        99198,      5396258,       54.39,       54.40
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    30,      1,           0.00038,      0.00038,       99181,          38,        99162,      5297060,       53.41,       53.41
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    31,      1,           0.00041,      0.00041,       99143,          41,        99123,      5197897,       52.43,       52.43
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    32,      1,           0.00045,      0.00044,       99102,          44,        99080,      5098775,       51.45,       51.46
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    33,      1,           0.00047,      0.00047,       99058,          47,        99035,      4999694,       50.47,       50.48
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    34,      1,           0.00053,      0.00053,       99012,          52,        98985,      4900659,       49.50,       49.50
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    35,      1,           0.00059,      0.00059,       98959,          58,        98930,      4801674,       48.52,       48.53
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    36,      1,           0.00065,      0.00065,       98901,          65,        98869,      4702744,       47.55,       47.56
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    37,      1,           0.00067,      0.00067,       98837,          66,        98804,      4603875,       46.58,       46.59
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    38,      1,           0.00074,      0.00074,       98771,          74,        98734,      4505071,       45.61,       45.62
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    39,      1,           0.00083,      0.00083,       98697,          82,        98656,      4406337,       44.65,       44.65
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    40,      1,           0.00091,      0.00091,       98615,          90,        98570,      4307681,       43.68,       43.69
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    41,      1,           0.00095,      0.00095,       98525,          94,        98479,      4209111,       42.72,       42.73
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    42,      1,           0.00108,      0.00108,       98432,         106,        98379,      4110632,       41.76,       41.77
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    43,      1,           0.00116,      0.00116,       98326,         114,        98269,      4012253,       40.81,       40.81
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    44,      1,           0.00128,      0.00128,       98212,         126,        98149,      3913984,       39.85,       39.86
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    45,      1,           0.00139,      0.00139,       98086,         137,        98018,      3815835,       38.90,       38.91
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    46,      1,           0.00148,      0.00148,       97950,         145,        97877,      3717817,       37.96,       37.96
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    47,      1,           0.00161,      0.00161,       97805,         158,        97726,      3619940,       37.01,       37.02
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    48,      1,           0.00175,      0.00175,       97647,         171,        97562,      3522214,       36.07,       36.08
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    49,      1,           0.00190,      0.00190,       97477,         186,        97384,      3424652,       35.13,       35.14
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    50,      1,           0.00216,      0.00216,       97291,         210,        97186,      3327268,       34.20,       34.21
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    51,      1,           0.00231,      0.00231,       97081,         224,        96969,      3230082,       33.27,       33.28
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    52,      1,           0.00253,      0.00253,       96857,         245,        96734,      3133113,       32.35,       32.35
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    53,      1,           0.00280,      0.00279,       96612,         270,        96477,      3036378,       31.43,       31.44
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    54,      1,           0.00300,      0.00300,       96342,         289,        96198,      2939901,       30.52,       30.52
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    55,      1,           0.00337,      0.00336,       96054,         323,        95892,      2843703,       29.61,       29.61
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    56,      1,           0.00363,      0.00362,       95730,         347,        95557,      2747811,       28.70,       28.71
